annee,Item,surface_cultivee_ha,production_tonnes,yield_value,rendement_tonnes_ha,pluviometrie_mm,temperature_moyenne_c,humidite_pct,ph,azote_N,phosphore_P_mg_kg,potassium_K_mg_kg
2016,"Lentils, dry",5994.0,2697.0,449.9,0.0449899999999999,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Lettuce and chicory,3514.0,73880.82,21027.1,2.10271,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Linseed,1100.0,3193.24,2902.9,0.29029,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Locust beans (carobs),411.0,838.23,2040.0,0.204,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Margarine and shortening,,127232.03,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Meat of camels, fresh or chilled",,1455.85,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Meat of cattle with the bone, fresh or chilled",,59300.0,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Meat of chickens, fresh or chilled",,139800.0,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Meat of goat, fresh or chilled",,9550.0,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Meat of pig with the bone, fresh or chilled",,134.78,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Meat of sheep, fresh or chilled",,49430.0,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Meat of turkeys, fresh or chilled",,73500.0,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Meat, Poultry",,213300.0,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Meat, Total",,341553.43,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Milk, Total",,1440506.58,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Molasses,,7000.0,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Mushrooms and truffles,,158.71,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Natural honey,,3529.0,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Oats,4727.0,1655.98,350.3,0.03503,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Oil of linseed,,829.44,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Oil of sesame seed,,248.43,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Oilcrops, Cake Equivalent",16703.0,9442.64,565.3,0.05653,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Oilcrops, Oil Equivalent",1662763.0,159910.62,96.2,0.00962,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Olive oil,,140800.0,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Olives,1646060.0,700000.0,425.3,0.04253,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Onions and shallots, dry (excluding dehydrated)",6395.0,191200.0,29899.4,2.9899400000000003,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Onions and shallots, green",10620.0,286800.0,27006.4,2.70064,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Oranges,6749.0,111700.0,16549.8,1.65498,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Other beans, green",309.0,939.02,3042.6,0.30426,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Other berries and fruits of the genus vaccinium n.e.c.,22.0,189.48,8691.0,0.8691,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Other citrus fruit, n.e.c.",13137.0,137290.95,10450.9,1.04509,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Other fruits, n.e.c.",16184.0,81000.0,5005.0,0.5005,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Other meat of mammals, fresh or chilled",,6343.65,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Other nuts (excluding wild edible nuts and groundnuts), in shell, n.e.c.",14.0,10.46,748.2,0.07482,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Other pulses n.e.c.,31072.0,26512.9,853.3,0.0853299999999999,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Other stimulant, spice and aromatic crops, n.e.c.",3215.0,3420.96,1064.2,0.10642,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Other stone fruits,600.0,5600.0,9330.6,0.93306,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Other tropical fruits, n.e.c.",11916.0,100509.06,8434.9,0.84349,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Other vegetables, fresh n.e.c.",7427.0,110688.31,14902.5,1.49025,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Papayas,,71.69,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Peaches and nectarines,13443.0,123000.0,9149.7,0.91497,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Pears,3363.0,16000.0,4757.2,0.47572,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Peas, dry",6100.0,5300.0,868.9,0.08689,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Peas, green",12060.0,50280.05,4169.2,0.4169199999999999,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Pistachios, in shell",26580.0,3400.0,127.9,0.01279,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Plums and sloes,2779.0,15500.0,5577.0,0.5577,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Pomelos and grapefruits,4556.0,99260.21,21787.6,2.17876,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Potatoes,24830.0,440000.0,17720.5,1.77205,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Pulses, Total",107611.0,107103.01,995.3,0.09953,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Pumpkins, squash and gourds",3110.0,85806.13,27587.1,2.75871,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Pyrethrum, dried flowers",620.0,160.94,259.6,0.02596,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Quinces,496.0,4700.0,9478.6,0.94786,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Rape or colza seed,5121.0,3644.62,711.7,0.07117,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Raw cane or beet sugar (centrifugal only),,14000.0,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Raw hides and skins of cattle,,6500.19,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Raw hides and skins of goats or kids,,2338.78,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Raw hides and skins of sheep or lambs,,9078.98,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Raw milk of camel,,1093.66,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Raw milk of cattle,,1407000.0,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Raw milk of goats,,11412.92,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Raw milk of sheep,,21000.0,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Roots and Tubers, Total",24830.0,440000.0,17720.5,1.77205,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Seed cotton, unginned",2842.0,6500.0,2287.0,0.2287,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Sheep and Goat Meat,,58980.0,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Sheep fat, unrendered",,5447.39,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Shorn wool, greasy, including fleece-washed shorn wool",,9784.48,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Skim milk of cows,,344745.06,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Snails, fresh, chilled, frozen, dried, salted or in brine, except sea snails",,1000.2,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Sorghum,2408.0,1238.63,514.5,0.05145,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Soya bean oil,,87600.0,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Spinach,621.0,7616.12,12266.7,1.22667,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Strawberries,384.0,9779.33,25489.4,2.54894,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Sugar Crops Primary,1236.0,76361.0,61780.7,6.17807,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Sugar beet,1236.0,76361.0,61780.7,6.17807,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Sunflower seed,7640.0,6714.21,878.8,0.08788,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Sunflower-seed oil, crude",,4527.27,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Tangerines, mandarins, clementines",8235.0,68800.0,8354.4,0.83544,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Tomatoes,22190.0,1329000.0,59891.8,5.98918,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,"Treenuts, Total",211142.0,64455.18,305.3,0.03053,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Triticale,17905.0,33587.0,1875.8,0.18758,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Unmanufactured tobacco,2270.0,3178.59,1400.3,0.14003,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Vegetables Primary,119831.0,3056696.55,25508.5,2.55085,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Vetches,110.0,243.11,2206.9,0.22069,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Watermelons,8143.0,542000.0,66557.6,6.655760000000001,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Wheat,508375.0,926592.0,1822.7,0.18227,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2016,Wine,,30500.0,,,324.95714285714286,19.78407494145199,66.26307572209211,7.706615384615385,0.1151707692307692,36.02,219.90307692307687
2017,"Almonds, in shell",208205.0,67000.0,321.8,0.03218,312.11428571428576,19.25291585127201,63.4082191780822,7.726153846153846,0.1155061538461538,38.332307692307694,214.6184615384616
2017,"Anise, badian, coriander, cumin, caraway, fennel and juniper berries, raw",13729.0,10792.01,786.1,0.07861,312.11428571428576,19.25291585127201,63.4082191780822,7.726153846153846,0.1155061538461538,38.332307692307694,214.6184615384616
2017,Apples,18582.0,98300.0,5290.0,0.529,312.11428571428576,19.25291585127201,63.4082191780822,7.726153846153846,0.1155061538461538,38.332307692307694,214.6184615384616
2017,Apricots,6326.0,30500.0,4821.2,0.48212,312.11428571428576,19.25291585127201,63.4082191780822,7.726153846153846,0.1155061538461538,38.332307692307694,214.6184615384616
2017,Artichokes,4583.0,32000.0,6982.4,0.69824,312.11428571428576,19.25291585127201,63.4082191780822,7.726153846153846,0.1155061538461538,38.332307692307694,214.6184615384616
2017,Asparagus,,247.47,,,312.11428571428576,19.25291585127201,63.4082191780822,7.726153846153846,0.1155061538461538,38.332307692307694,214.6184615384616
2017,Avocados,30.0,329.16,11017.6,1.10176,312.11428571428576,19.25291585127201,63.4082191780822,7.726153846153846,0.1155061538461538,38.332307692307694,214.6184615384616
2017,Barley,544000.0,478000.0,878.7,0.08787,312.11428571428576,19.25291585127201,63.4082191780822,7.726153846153846,0.1155061538461538,38.332307692307694,214.6184615384616
2017,"Beans, dry",237.0,204.67,863.6,0.08636,312.11428571428576,19.25291585127201,63.4082191780822,7.726153846153846,0.1155061538461538,38.332307692307694,214.6184615384616
2017,"Beef and Buffalo Meat, primary",,52000.0,,,312.11428571428576,19.25291585127201,63.4082191780822,7.726153846153846,0.1155061538461538,38.332307692307694,214.6184615384616
2017,"Beer of barley, malted",,182500.0,,,312.11428571428576,19.25291585127201,63.4082191780822,7.726153846153846,0.1155061538461538,38.332307692307694,214.6184615384616
2017,Beeswax,,65.13,,,312.11428571428576,19.25291585127201,63.4082191780822,7.726153846153846,0.1155061538461538,38.332307692307694,214.6184615384616
2017,"Broad beans and horse beans, dry",57267.0,68500.0,1196.1,0.11961,312.11428571428576,19.25291585127201,63.4082191780822,7.726153846153846,0.1155061538461538,38.332307692307694,214.6184615384616
2017,"Broad beans and horse beans, green",6008.0,83241.94,13854.3,1.38543,312.11428571428576,19.25291585127201,63.4082191780822,7.726153846153846,0.1155061538461538,38.332307692307694,214.6184615384616
2017,Butter and Ghee,,8634.86,,,312.11428571428576,19.25291585127201,63.4082191780822,7.726153846153846,0.1155061538461538,38.332307692307694,214.6184615384616
2017,Butter and ghee of sheep milk,,360.46,,,312.11428571428576,19.25291585127201,63.4082191780822,7.726153846153846,0.1155061538461538,38.332307692307694,214.6184615384616
2017,Butter of cow milk,,8274.4,,,312.11428571428576,19.25291585127201,63.4082191780822,7.726153846153846,0.1155061538461538,38.332307692307694,214.6184615384616
